,Game title,Release date,Price,Discount price,User review,Platform,Tag
4184,Goat Simulator: PAYDAY,"14 Jan, 2016",2400.0,600.0,1.0,7,Memes
4185,Goat Simulator: Waste of Space,"26 May, 2016",2400.0,600.0,1.0,7,Memes
4186,SENRAN KAGURA SHINOVI VERSUS,"1 Jun, 2016",7700.0,3850.0,1.0,1,Memes
4187,Yokai's Secret,"6 Feb, 2020",1000.0,800.0,1.0,1,Memes
4188,Treasure Hunter Claire,"19 Jul, 2018",7700.0,3850.0,1.0,1,Memes
4189,Ruins Seeker,"28 May, 2020",7700.0,6160.0,1.0,1,Memes
4190,The Last of Waifus,"25 Sep, 2020",1000.0,700.0,1.0,1,Memes
4191,Trap Legend,"17 Jul, 2020",4400.0,3520.0,1.0,1,Memes
4192,Detective Girl of the Steam City,"18 Jul, 2019",6400.0,3840.0,1.0,1,Memes
4193,Lilitales,"10 Oct, 2019",7700.0,5005.0,1.0,1,Memes
4194,EARTH DEFENSE FORCE 4.1 WINGDIVER THE SHOOTER Bundle,,15400.0,6583.0,1.0,1,Memes
4195,"Peace, Death!","24 Mar, 2017",3000.0,900.0,1.0,5,Memes
4196,Goat Simulator: GoatZ,"7 May, 2015",2400.0,600.0,1.0,7,Memes
4197,Trap Shrine,"29 Mar, 2019",4400.0,2200.0,1.0,1,Memes
4198,Broken Reality,"29 Nov, 2018",6400.0,3200.0,1.0,1,Memes
4199,Flatout 3: Chaos & Destruction,"13 Dec, 2011",18300.0,3660.0,-1.0,1,Memes
4200,Dealer's Life,"31 Jan, 2019",4400.0,3300.0,1.0,1,Memes
4201,Fallen ~Makina and the City of Ruins~,"23 Feb, 2018",6400.0,3200.0,1.0,1,Memes
4202,Princesses Never Lose!,"19 Mar, 2020",7700.0,6160.0,1.0,1,Memes
4203,PUSS!,"2 Aug, 2018",4400.0,1100.0,1.0,3,Memes
4204,Kunoichi Botan,"3 Jan, 2019",6400.0,3200.0,1.0,1,Memes
4205,Princess Project,"29 Aug, 2019",6400.0,4160.0,1.0,1,Memes
4206,Russian Life Simulator,"17 May, 2019",500.0,250.0,1.0,7,Memes
4207,Animal Revolt Battle Simulator,"12 Jun, 2020",4400.0,3520.0,1.0,1,Memes
4208,Operation Warcade VR,"4 Aug, 2017",9500.0,2375.0,1.0,1,Memes
4209,Liz ~The Tower and the Grimoire~,"13 Feb, 2020",6400.0,5120.0,1.0,1,Memes
4210,Leanna's Slice of Life,"7 Mar, 2019",6400.0,3200.0,1.0,1,Memes
4211,President Yukino,"11 Oct, 2018",6400.0,3200.0,1.0,1,Memes
4212,Doodle God,"24 Sep, 2015",6400.0,2240.0,1.0,7,Memes
4213,Tina: Swordswoman of the Scarlet Prison,"1 Aug, 2019",6400.0,3520.0,1.0,1,Memes
4214,Kozue's Strange Journey,"6 Aug, 2020",6400.0,5760.0,1.0,1,Memes
4215,Red Dead Redemption 2,"5 Dec, 2019",39990.0,26793.0,1.0,1,Beautiful
4216,Muse Dash,"19 Jun, 2019",1700.0,850.0,1.0,3,Beautiful
4217,Supergiant Collection,,48900.0,18980.0,1.0,1,Beautiful
4218,Transistor,"20 May, 2014",7700.0,1540.0,1.0,7,Beautiful
4219,Praey for the Gods,"31 Jan, 2019",11500.0,7475.0,1.0,1,Beautiful
4220,ABZU,"2 Aug, 2016",9500.0,4750.0,1.0,1,Beautiful
4221,Red Matter,"10 Nov, 2018",9500.0,6175.0,1.0,1,Beautiful
4222,Metamorphosis,"12 Aug, 2020",9500.0,6365.0,1.0,1,Beautiful
4223,Last Day of June,"31 Aug, 2017",9500.0,2375.0,1.0,1,Beautiful
4224,Everreach: Project Eden,"4 Dec, 2019",9500.0,4750.0,0.0,1,Beautiful
4225,Fated Kingdom,"4 Nov, 2019",4400.0,1980.0,1.0,1,Beautiful
4226,Wild Romance: Mofu Mofu Edition,"20 Nov, 2017",8500.0,5525.0,1.0,7,Beautiful
4227,Starcom: Nexus,"12 Dec, 2019",7700.0,6160.0,1.0,5,Beautiful
4228,Transistor + Original Soundtrack,,12100.0,2244.0,1.0,7,Beautiful
4229,Shapik: The Moon Quest,"22 Apr, 2020",3800.0,1710.0,1.0,3,Beautiful
4230,LoveChoice,"30 Sep, 2018",1000.0,800.0,1.0,3,Beautiful
4231,The Bridge,"22 Feb, 2013",5500.0,825.0,1.0,7,Beautiful
4232,Bai Qu: Hundreds of Melodies,"27 Jul, 2017",4400.0,2200.0,1.0,7,Beautiful
4233,Faerie Solitaire Remastered,"22 Dec, 2017",5500.0,1100.0,1.0,7,Beautiful
4234,Shan Gui II: Sweet Osmanthus II,"15 Dec, 2018",2400.0,1200.0,1.0,7,Beautiful
4235,重明鸟 Bright Bird,"11 Mar, 2020",4400.0,2640.0,1.0,1,Beautiful
4236,Tiny and Big: Grandpa's Leftovers,"19 Jun, 2012",5500.0,1100.0,1.0,7,Beautiful
4237,Atmospheric Puzzle Bundle,,11700.0,7751.0,1.0,3,Beautiful
4238,Feather,"5 Apr, 2019",4400.0,3520.0,1.0,3,Beautiful
4239,Plasma Puncher,"11 May, 2017",2800.0,980.0,1.0,1,Beautiful
4240,Magenta Fairytales,,12800.0,5840.0,1.0,7,Beautiful
4241,😋 Russian Flex Pack 😋,,1000.0,562.0,1.0,1,Beautiful
4242,Games by Tonguç Bodur,,30600.0,18807.0,0.0,1,Beautiful
4243,Drizzlepath: Deja Vu,"25 May, 2018",1900.0,950.0,1.0,1,Beautiful
4244,Moraes Studio - Game Collection,,4900.0,1860.0,1.0,5,Beautiful
4245,0°N 0°W,"1 Mar, 2018",4900.0,3430.0,1.0,7,Beautiful
4246,Family Mysteries Collection,,19200.0,12218.0,1.0,7,Beautiful
4247,Finding the Soul Orb,"14 Feb, 2020",3800.0,2280.0,1.0,1,Beautiful
4248,Townsmen VR,"8 Feb, 2018",4400.0,2640.0,0.0,1,Beautiful
4249,Shan Gui:	Sweet Osmanthus Series,,5400.0,2880.0,1.0,7,Beautiful
4250,Kabukicho Story,"1 Aug, 2020",500.0,250.0,1.0,1,Beautiful
4251,Bai Qu: Hundreds of Melodies Deluxe,,6400.0,2560.0,1.0,7,Beautiful
4252,LoveChoice 拣爱: Game + OST,,4000.0,2720.0,1.0,3,Beautiful
4253,Chinese Brush Simulator,"28 Jan, 2020",500.0,300.0,1.0,1,Beautiful
4254,Music Visualizer Engine PC Live Wallpaper,"28 Jan, 2020",1900.0,1330.0,0.0,1,Beautiful
4255,Bottle: Pilgrim,"10 Nov, 2017",1900.0,950.0,0.0,1,Beautiful
4256,FIRST PACK,,21800.0,18972.0,1.0,1,Beautiful
4257,reky,"27 May, 2020",2800.0,2240.0,1.0,3,Beautiful
4258,THE IMPOSSIBLE Collector's Edition,,2900.0,1620.0,1.0,7,Beautiful
4259,Marginal games,,33500.0,4270.0,0.0,1,Beautiful
4260,Specialbit Collection,,9798.0,5999.0,1.0,1,Beautiful
4261,The Hunting God,"28 Jul, 2017",1500.0,750.0,0.0,1,Beautiful
4262,Knight's Retreat,"6 Aug, 2020",1500.0,1050.0,1.0,3,Beautiful
4263,Illustrated Tales in Jigsaw Puzzles,,4000.0,2590.0,1.0,3,Beautiful
4264,Pluviophile,"11 Jun, 2020",500.0,375.0,1.0,1,Beautiful
4265,FINAL FANTASY III,"27 May, 2014",11000.0,5500.0,1.0,1,Old School
4266,MAXIMUM Action,"19 Sep, 2018",6400.0,4800.0,1.0,1,Old School
4267,Barro,"28 Mar, 2018",500.0,250.0,1.0,1,Old School
4268,Dealer's Life,"31 Jan, 2019",4400.0,3300.0,1.0,1,Old School
4269,Avernum 3: Ruined World,"31 Jan, 2018",9500.0,3800.0,1.0,3,Old School
4270,Sid Meier's Civilization® III Complete,"25 Oct, 2006",3000.0,750.0,1.0,1,Old School
4271,Classic Naval Combat Pack,,9500.0,1900.0,1.0,1,Old School
4272,Monument,"5 Jun, 2015",1900.0,342.0,1.0,7,Old School
4273,Castle Break,"19 Feb, 2019",2400.0,600.0,1.0,1,Old School
4274,Sub Command,"26 Oct, 2006",9500.0,1900.0,1.0,1,Old School
4275,The Warriorlock,"13 Sep, 2018",4400.0,440.0,1.0,1,Old School
4276,And All Would Cry Beware!,"24 Jun, 2019",4400.0,1760.0,1.0,3,Old School
4277,Nelly Cootalot: The Fowl Fleet,"22 Mar, 2016",9500.0,4750.0,1.0,7,Old School
4278,Clans,"13 Mar, 2014",1800.0,360.0,0.0,1,Old School
4279,1406,"21 Mar, 2019",2800.0,700.0,0.0,1,Old School
4280,The last Baron's stunt (Anime),"23 Mar, 2018",1900.0,266.0,0.0,1,Old School
4281,CHAIN SAW,"17 Jun, 2019",1900.0,475.0,0.0,1,Old School
4282,Centralia: Homecoming,"26 Oct, 2019",5700.0,2394.0,0.0,1,Old School
4283,aMAZE,"14 Mar, 2017",600.0,252.0,1.0,1,Old School
4284,Skool Daze Reskooled,"7 Jun, 2018",3800.0,1900.0,1.0,3,Old School
4285,Yet Another Hero Story,"9 Jul, 2019",2400.0,1320.0,1.0,3,Old School
4286,Avernum Trilogy Bundle,,28900.0,20880.0,1.0,3,Old School
4287,Wizards' Clash,"4 Sep, 2015",1500.0,675.0,0.0,7,Old School
4288,aMAZE Dark Times,"17 Aug, 2017",600.0,252.0,1.0,1,Old School
4289, Data Bundle,,10000.0,5524.0,1.0,1,Old School
4290,Chocolate makes you happy 5,"24 Apr, 2018",500.0,250.0,1.0,1,Old School
4291,WtBoy,"31 Jul, 2017",1000.0,430.0,0.0,1,Old School
4292,Dragon Lapis,"1 Oct, 2020",6400.0,5760.0,,1,Old School
4293,Chocolate makes you happy 4,"14 Mar, 2018",500.0,250.0,1.0,1,Old School
4294,Waves 2: Notorious,"16 Dec, 2015",5500.0,4400.0,1.0,5,Old School
4295,The Walking Evil,"1 May, 2020",5700.0,3990.0,0.0,1,Old School
4296,Dino Zoo Transport Simulator,"23 Sep, 2019",499.0,254.0,0.0,1,Old School
4297,Death is not a sin - Full,,10400.0,4160.0,1.0,1,Old School
4298,EXTREME RACING,,4893.0,2181.0,0.0,1,Old School
4299,8-Bit Commando,"2 Jun, 2014",1900.0,950.0,0.0,7,Old School
4300,Samozbor Milestone One,,5000.0,2290.0,1.0,5,Old School
4301,Bighead Runner,"7 Jun, 2018",500.0,250.0,0.0,1,Old School
4302,Indie-Games.Studio Bundle,,61400.0,18764.0,0.0,1,Old School
4303,Samozbor Act-I-on One,,3000.0,1241.0,1.0,5,Old School
4304,BAFF Bundle for gifts,,5000.0,1912.0,0.0,1,Old School
4305,Hell Road VR,"30 Sep, 2020",7700.0,6160.0,,1,Old School
4306,Tank Universal 2,"13 Oct, 2016",4400.0,3300.0,1.0,1,Old School
4307,Barro Collection,,2000.0,1575.0,1.0,1,Old School
4308,Moraes Studio - Game Collection,,4900.0,1860.0,1.0,5,Old School
4309, GraFi Bundle for gifts,,10000.0,4625.0,1.0,1,Old School
4310,Data Bundle for gifts,,10000.0,4674.0,1.0,1,Old School
4311,Patrick Blender Bundle for Gifts,,2000.0,962.0,1.0,1,Old School
4312,Blender Games Bundle,,50700.0,35526.0,1.0,1,Old School
4313,Slash or Die 2,"12 Jul, 2018",3800.0,1900.0,1.0,7,Old School
4314,Indie-Games.Studio Bundle 2,,43300.0,13497.0,0.0,1,Old School
4315,Monster Hunter: World,"9 Aug, 2018",20600.0,13596.0,1.0,1,Action RPG
4316,Monster Hunter World: Iceborne Master Edition,,42890.0,28542.0,1.0,1,Action RPG
4317,The Elder Scrolls® Online,"22 May, 2017",14990.0,5996.0,1.0,3,Action RPG
4318,Dying Light,"26 Jan, 2015",24990.0,8496.0,1.0,7,Action RPG
4319,Monster Hunter World: Iceborne Master Edition Digital Deluxe,,50045.0,33908.0,1.0,1,Action RPG
4320,Dying Light Enhanced Edition,,39990.0,11997.0,1.0,7,Action RPG
4321,FINAL FANTASY XV WINDOWS EDITION,"6 Mar, 2018",23200.0,11600.0,1.0,1,Action RPG
4322,FINAL FANTASY XV EPISODE ARDYN COMPLETE EDITION,,26700.0,13350.0,1.0,1,Action RPG
4323,Supergiant Collection,,48900.0,18980.0,1.0,1,Action RPG
4324,Crashlands,"21 Jan, 2016",6400.0,1600.0,1.0,1,Action RPG
4325,Dreamscaper,"13 Aug, 2020",4900.0,3920.0,1.0,1,Action RPG
4326,Mount & Blade Legacy Collection,,32495.0,6495.0,1.0,1,Action RPG
4327,Dying Light Ultimate Collection,,67290.0,40563.0,1.0,7,Action RPG
4328,Transistor,"20 May, 2014",7700.0,1540.0,1.0,7,Action RPG
4329,Bastion,"16 Aug, 2011",6400.0,1280.0,1.0,7,Action RPG
4330,Mount & Blade: Warband - Viking Conquest Reforged Edition,"11 Dec, 2014",7499.0,1874.0,1.0,7,Action RPG
4331,古剑奇谭三(Gujian3),"14 Dec, 2018",11500.0,8625.0,1.0,1,Action RPG
4332,FINAL FANTASY® XIII,"9 Oct, 2014",11000.0,5500.0,1.0,1,Action RPG
4333,LIGHTNING RETURNS™: FINAL FANTASY® XIII,"10 Dec, 2015",13800.0,6900.0,1.0,1,Action RPG
4334,Eastern Exorcist,"14 Aug, 2020",7200.0,5760.0,1.0,1,Action RPG
4335,Mount & Blade: With Fire & Sword,"3 May, 2011",4999.0,1249.0,1.0,1,Action RPG
4336,Code of Princess EX,"2 Oct, 2020",7700.0,5775.0,,1,Action RPG
4337,Mount & Blade,"3 Nov, 2008",4999.0,1249.0,1.0,1,Action RPG
4338,FINAL FANTASY® XIII-2,"11 Dec, 2014",13800.0,6900.0,0.0,1,Action RPG
4339,Quest Hunter,"8 Mar, 2019",7700.0,3080.0,1.0,7,Action RPG
4340,Nova Drift,"27 Mar, 2019",6400.0,3840.0,1.0,3,Action RPG
4341,FINAL FANTASY TYPE-0™ HD,"18 Aug, 2015",20500.0,10250.0,0.0,1,Action RPG
4342,Bladed fury,"17 Dec, 2018",4400.0,2200.0,1.0,1,Action RPG
4343,Book of Demons,"14 Dec, 2018",9500.0,2375.0,1.0,3,Action RPG
4344,Everreach: Project Eden,"4 Dec, 2019",9500.0,4750.0,0.0,1,Action RPG
4345,INSOMNIA: The Ark,"27 Sep, 2018",11500.0,6325.0,0.0,1,Action RPG
4346,Ruins Seeker,"28 May, 2020",7700.0,6160.0,1.0,1,Action RPG
4347,SINNER: Sacrifice for Redemption,"22 Oct, 2018",7800.0,2730.0,0.0,1,Action RPG
4348,HELLGATE: London,"15 Nov, 2018",5700.0,4275.0,0.0,1,Action RPG
4349,Starcom: Nexus,"12 Dec, 2019",7700.0,6160.0,1.0,5,Action RPG
4350,Bastion + Original Soundtrack,,10800.0,2023.0,1.0,7,Action RPG
4351,The VR Adventure Collection,,49700.0,21228.0,1.0,1,Action RPG
4352,Transistor + Original Soundtrack,,12100.0,2244.0,1.0,7,Action RPG
4353,Butterscotch Bundle,,14100.0,8370.0,1.0,1,Action RPG
4354,Novus Inceptio,"5 Oct, 2015",5700.0,2850.0,0.0,1,Action RPG
4355,ONINAKI,"22 Aug, 2019",29990.0,14995.0,0.0,1,Action RPG
4356,Crashlands & Soundtrack,,8800.0,4000.0,1.0,1,Action RPG
4357,Summoner,"12 Mar, 2014",3000.0,750.0,1.0,1,Action RPG
4358,Diabolic,"26 Mar, 2018",1900.0,266.0,1.0,1,Action RPG
4359,Quest Hunter: Collector's Edition,,12500.0,4500.0,1.0,7,Action RPG
4360,Xsyon - Prelude,"29 Dec, 2014",14500.0,4785.0,1.0,1,Action RPG
4361,Runic Rampage - Action RPG,"17 May, 2017",1900.0,570.0,1.0,7,Action RPG
4362,Cross of the Dutchman,"10 Sep, 2015",4900.0,2450.0,1.0,7,Action RPG
4363,Book of Demons to Supporter's Pack Upgrade,,36400.0,21663.0,1.0,1,Action RPG
4364,Deadstone,"12 Nov, 2014",4500.0,1125.0,1.0,7,Action RPG
4365,No Man's Sky,"12 Aug, 2016",26500.0,13250.0,0.0,1,Crafting
4366,Green Hell,"5 Sep, 2019",9500.0,7125.0,1.0,1,Crafting
4367,Drake Hollow,"1 Oct, 2020",11500.0,10350.0,1.0,1,Crafting
4368,Littlewood,"4 Aug, 2020",6400.0,4800.0,1.0,7,Crafting
4369,My Time At Portia,"15 Jan, 2019",14990.0,5996.0,1.0,1,Crafting
4370,Cooking Simulator,"6 Jun, 2019",7700.0,5005.0,1.0,1,Crafting
4371,Crashlands,"21 Jan, 2016",6400.0,1600.0,1.0,1,Crafting
4372,Tank Mechanic Simulator,"20 Feb, 2020",7700.0,4620.0,1.0,3,Crafting
4373,This Land Is My Land,"20 Nov, 2019",14900.0,12665.0,1.0,1,Crafting
4374,Circadian City,"1 Oct, 2020",5300.0,4240.0,1.0,3,Crafting
4375,Cooking Simulator Complete Bundle!,,16300.0,10663.0,1.0,1,Crafting
4376,Cooking Simulator - Cakes and Cookies,"11 Jun, 2020",5300.0,4240.0,1.0,1,Crafting
4377,Factory Town,"12 Mar, 2019",7700.0,5390.0,1.0,3,Crafting
4378,Survive the Nights,"21 Dec, 2017",7700.0,4620.0,0.0,3,Crafting
4379,Breathedge,"13 Sep, 2018",7700.0,5390.0,1.0,1,Crafting
4380,MOTHERGUNSHIP,"17 Jul, 2018",9500.0,3230.0,1.0,1,Crafting
4381,Vehicles' Maniac Bundle,,23600.0,18972.0,1.0,1,Crafting
4382,Big Farm Story,"20 Aug, 2020",7700.0,6160.0,1.0,1,Crafting
4383,Osiris: New Dawn,"28 Sep, 2016",12000.0,7200.0,0.0,1,Crafting
4384,Repair & Renovate Bundle,,28900.0,22086.0,1.0,1,Crafting
4385,Niffelheim,"26 Sep, 2018",7700.0,1925.0,1.0,7,Crafting
4386,How to Survive 2,"8 Sep, 2016",7500.0,1875.0,0.0,1,Crafting
4387,Citadel: Forged with Fire,"1 Nov, 2019",14900.0,8940.0,0.0,1,Crafting
4388,INSOMNIA: The Ark,"27 Sep, 2018",11500.0,6325.0,0.0,1,Crafting
4389,Gunsmith,"25 May, 2018",7700.0,5390.0,1.0,1,Crafting
4390,Goat Simulator: GoatZ,"7 May, 2015",2400.0,600.0,1.0,7,Crafting
4391,Butterscotch Bundle,,14100.0,8370.0,1.0,1,Crafting
4392,Master Of Pottery,"11 Nov, 2019",1900.0,1520.0,1.0,1,Crafting
4393,This Land Is My Land Founders Edition,,29800.0,25330.0,1.0,1,Crafting
4394,Solace Crafting,"16 Jan, 2018",6400.0,5120.0,1.0,5,Crafting
4395,Deep Despair,"17 Feb, 2020",2400.0,720.0,1.0,1,Crafting
4396,Crashlands & Soundtrack,,8800.0,4000.0,1.0,1,Crafting
4397,Bermuda - Lost Survival,"26 Sep, 2020",7500.0,6375.0,0.0,1,Crafting
4398,Planet Centauri,"3 Jun, 2016",7500.0,6750.0,1.0,7,Crafting
4399,Mechanic Simulator Bundle,,22500.0,16507.0,1.0,1,Crafting
4400,Doodle God,"24 Sep, 2015",6400.0,2240.0,1.0,7,Crafting
4401,Novus Inceptio,"5 Oct, 2015",5700.0,2850.0,0.0,1,Crafting
4402,GameGuru,"19 May, 2015",7700.0,2310.0,1.0,1,Crafting
4403,Big Farm Story - Premium Bundle,,14100.0,11280.0,1.0,1,Crafting
4404,Xsyon - Prelude,"29 Dec, 2014",14500.0,4785.0,1.0,1,Crafting
4405,cyubeVR,"26 Jan, 2018",7700.0,6545.0,1.0,1,Crafting
4406,Wrongworld,"11 May, 2018",6400.0,1920.0,1.0,1,Crafting
4407,Journey Of Life,"2 May, 2018",6400.0,4480.0,0.0,1,Crafting
4408,Chaotic Cooking Bundle,,27090.0,15839.0,1.0,1,Crafting
4409,The Warhorn,"29 Jan, 2019",7700.0,2695.0,0.0,1,Crafting
4410,Weapon Shop Fantasy,"27 Mar, 2017",4400.0,2200.0,1.0,7,Crafting
4411,SKYHILL,"6 Oct, 2015",55700.0,5570.0,1.0,7,Crafting
4412,Star Singularity,"18 Oct, 2018",6400.0,3200.0,1.0,1,Crafting
4413,How to Survive 2 -  Kovac's Ultimate Edition,,16000.0,7885.0,1.0,1,Crafting
4414,Two from One,,10700.0,4186.0,1.0,7,Crafting
4415,Nova Drift,"27 Mar, 2019",6400.0,3840.0,1.0,3,Shoot 'Em Up
4416,Juicy Realm,"3 May, 2018",4400.0,2200.0,1.0,3,Shoot 'Em Up
4417,R-Type Dimensions EX,"28 Nov, 2018",10032.0,5016.0,1.0,1,Shoot 'Em Up
4418,REMOTE LIFE,"4 Oct, 2019",7800.0,1950.0,1.0,1,Shoot 'Em Up
4419,Raiden IV: OverKill,"2 Sep, 2015",7500.0,1125.0,1.0,1,Shoot 'Em Up
4420,東方幕華祭 春雪篇 ～ Fantastic Danmaku Festival Part II,"18 Mar, 2019",5700.0,3705.0,1.0,1,Shoot 'Em Up
4421,東方幕華祭 TouHou Makuka Sai ~ Fantastic Danmaku Festival,"16 Aug, 2018",4100.0,2665.0,1.0,1,Shoot 'Em Up
4422,Shooty Fruity,"19 Dec, 2017",7700.0,3465.0,1.0,1,Shoot 'Em Up
4423,Caladrius Blaze,"11 Jan, 2017",7700.0,1540.0,1.0,1,Shoot 'Em Up
4424,EARTH DEFENSE FORCE 4.1 WINGDIVER THE SHOOTER Bundle,,15400.0,6583.0,1.0,1,Shoot 'Em Up
4425,Raiden III Digital Edition,"23 Sep, 2014",5500.0,825.0,1.0,1,Shoot 'Em Up
4426,EARTH DEFENSE FORCE 4.1 WINGDIVER THE SHOOTER,"25 Apr, 2018",7700.0,1155.0,0.0,1,Shoot 'Em Up
4427,Dimension Drive,"7 Dec, 2017",6900.0,1035.0,1.0,7,Shoot 'Em Up
4428,Xenoraid: The First Space War,"30 Sep, 2016",5500.0,1100.0,1.0,1,Shoot 'Em Up
4429,Lost Wing,"31 Jul, 2020",3800.0,950.0,1.0,1,Shoot 'Em Up
4430,弹幕音乐绘 ～风雷幻奏曲～ / Barrage Musical  ~A Fantasy of Tempest~,"7 Oct, 2017",5500.0,1375.0,1.0,1,Shoot 'Em Up
4431,Shikhondo(食魂徒) - Soul Eater,"9 Oct, 2017",4400.0,2200.0,1.0,1,Shoot 'Em Up
4432,Starward Rogue Gold Edition,,9800.0,1714.0,1.0,7,Shoot 'Em Up
4433,Waves,"16 Nov, 2011",3000.0,600.0,1.0,1,Shoot 'Em Up
4434,Starward Rogue,"22 Jan, 2016",6500.0,1625.0,1.0,7,Shoot 'Em Up
4435,Space Robinson: Hardcore Roguelike Action,"7 Oct, 2019",4400.0,2420.0,1.0,7,Shoot 'Em Up
4436,東方幕華祭 TouHou Makuka Sai ~ Fantastic Danmaku Festival Bundle,,5600.0,2984.0,1.0,1,Shoot 'Em Up
4437,Trigonarium,"31 Aug, 2015",1900.0,380.0,1.0,1,Shoot 'Em Up
4438,Beekyr Reloaded,"14 Nov, 2017",4400.0,1540.0,1.0,1,Shoot 'Em Up
4439,Beekyr to Reloaded Upgrade,,5400.0,2159.0,1.0,1,Shoot 'Em Up
4440,Dark Matter,"27 Feb, 2015",2400.0,480.0,1.0,1,Shoot 'Em Up
4441,Cycle 28,"9 Mar, 2018",3300.0,660.0,1.0,7,Shoot 'Em Up
4442,Reign of Bullets,"19 Aug, 2015",4400.0,2200.0,1.0,7,Shoot 'Em Up
4443,Incandescent,"30 Jun, 2015",500.0,250.0,1.0,1,Shoot 'Em Up
4444,Starward Rogue: AuGMENTED,"24 Jan, 2018",3300.0,825.0,1.0,7,Shoot 'Em Up
4445,Polygon Attack,"27 Dec, 2016",600.0,252.0,1.0,5,Shoot 'Em Up
4446,ARMORED KITTEN,"30 Sep, 2017",2400.0,960.0,1.0,1,Shoot 'Em Up
4447,Hinterhalt 3,"25 Apr, 2020",2800.0,560.0,0.0,7,Shoot 'Em Up
4448,Nova Drift Game & Soundtrack,,10800.0,5832.0,1.0,3,Shoot 'Em Up
4449,Moraes Studio - Game Collection,,4900.0,1860.0,1.0,5,Shoot 'Em Up
4450,BE-A Walker,"7 May, 2020",4400.0,3520.0,1.0,7,Shoot 'Em Up
4451,Ellipsis,"25 Jan, 2017",2400.0,960.0,1.0,7,Shoot 'Em Up
4452,KaleidoGames - Remastered Bundle,,8800.0,1848.0,1.0,1,Shoot 'Em Up
4453,Blackout Z: Slaughterhouse Edition,"20 Oct, 2017",500.0,250.0,1.0,1,Shoot 'Em Up
4454,Jesus Strike Back Collectors Edition,,8800.0,5712.0,1.0,1,Shoot 'Em Up
4455,Space Smash,"7 Mar, 2019",500.0,250.0,1.0,5,Shoot 'Em Up
4456,Infernal Radiation,"10 Aug, 2020",4400.0,2948.0,1.0,1,Shoot 'Em Up
4457,Armored Kitten Feat. BORIS,,3900.0,1845.0,1.0,1,Shoot 'Em Up
4458,Simp Slayer Simulator 2K20,"12 Aug, 2020",1500.0,1200.0,1.0,1,Shoot 'Em Up
4459,Waves 2: Notorious,"16 Dec, 2015",5500.0,4400.0,1.0,5,Shoot 'Em Up
4460,8-Bit Commando,"2 Jun, 2014",1900.0,950.0,0.0,7,Shoot 'Em Up
4461,Late For Work,"28 Jun, 2019",6400.0,4800.0,1.0,1,Shoot 'Em Up
4462,Labyronia RPG,"14 Aug, 2015",1200.0,252.0,1.0,1,Shoot 'Em Up
4463,Baby Redemption,"5 Apr, 2019",2400.0,1200.0,1.0,1,Shoot 'Em Up
4464,Vortex Attack EX Upgrade,,8200.0,3578.0,1.0,1,Shoot 'Em Up
4465,Transistor,"20 May, 2014",7700.0,1540.0,1.0,7,Short
4466,ABZU,"2 Aug, 2016",9500.0,4750.0,1.0,1,Short
4467,The Gardens Between,"19 Sep, 2018",7700.0,1540.0,1.0,7,Short
4468,Metamorphosis,"12 Aug, 2020",9500.0,6365.0,1.0,1,Short
4469,80 Days,"28 Sep, 2015",5700.0,2280.0,1.0,3,Short
4470,Last Day of June,"31 Aug, 2017",9500.0,2375.0,1.0,1,Short
4471,A Story About My Uncle,"28 May, 2014",6400.0,1600.0,1.0,7,Short
4472,Daedalic - Gigantic Bundle,"17 Nov, 2015",55700.0,5570.0,1.0,1,Short
4473,Valley,"24 Aug, 2016",6400.0,2560.0,1.0,7,Short
4474,Kelvin and the Infamous Machine,"21 Jul, 2016",4400.0,660.0,1.0,7,Short
4475,Conscious Existence - A Journey Within,"15 Jun, 2019",2400.0,1200.0,1.0,1,Short
4476,Transistor + Original Soundtrack,,12100.0,2244.0,1.0,7,Short
4477,Relaxing Puzzle Box,,5800.0,3543.0,1.0,7,Short
4478,No one lives under the lighthouse,"21 Apr, 2020",2400.0,2160.0,1.0,1,Short
4479,The Franz Kafka Videogame,"6 Apr, 2017",3300.0,330.0,0.0,1,Short
4480,The Great Perhaps,"14 Aug, 2019",4400.0,1100.0,1.0,7,Short
4481,Mythic Wonders: The Philosopher's Stone,"21 Apr, 2016",5500.0,1650.0,1.0,7,Short
4482,keyg,"13 Dec, 2018",2400.0,264.0,1.0,7,Short
4483,Tiny and Big: Grandpa's Leftovers,"19 Jun, 2012",5500.0,1100.0,1.0,7,Short
4484,Secret Gardens,,27900.0,17392.0,1.0,3,Short
4485,ZAAM,"13 Aug, 2020",4400.0,2640.0,0.0,1,Short
4486,Your Future Self,"8 Mar, 2019",1500.0,525.0,1.0,7,Short
4487,Impossible Quest,"3 Jun, 2016",1200.0,252.0,1.0,1,Short
4488,Lydia,"2 Jun, 2017",1900.0,475.0,1.0,1,Short
4489,Love at First Sight,"18 May, 2015",5500.0,2750.0,1.0,7,Short
4490,Dresden Files Cooperative Card Game,"30 Oct, 2017",7200.0,3600.0,1.0,7,Short
4491,The Gardens Between - Game & Soundtrack Bundle,,12100.0,5049.0,1.0,7,Short
4492,Polygon Attack,"27 Dec, 2016",600.0,252.0,1.0,5,Short
4493,Drift Of The Hill,"14 Feb, 2020",1000.0,600.0,1.0,1,Short
4494,Space Wars,"24 Apr, 2020",500.0,250.0,1.0,1,Short
